Date,asset,year,strategy,horizon,threshold,signal,p_up,gross_asset_ret,turnover_asset,net_asset_ret,position_asset,daily_ret_clp,price_usd,usdclp,price_clp
2017-02-08,ECH,2017,RF,5,0.64,0.0,0.4434677625494116,0.0,0.0,0.0,0.0,0.01068308505869231,29.106088638305664,646.0999755859375,18805.443158611422
2017-02-09,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.012446756841068218,17.260000228881836,647.2999877929688,11172.39793746185
2017-02-09,ECH,2017,RF,5,0.64,0.0,0.4152176114675581,0.0,0.0,0.0,0.0,0.013468902831131224,29.443429946899414,647.2999877929688,19058.73184521112
2017-02-09,QQQ,2017,LOGIT,20,0.52,0.0,0.5028175119071833,0.0,0.0,0.0,0.0,0.005500331196273134,118.99507904052734,647.2999877929688,77025.5132103567
2017-02-10,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.03270985590550124,18.100000381469727,637.4500122070312,11537.845464115147
2017-02-10,QQQ,2017,LOGIT,20,0.52,0.0,0.44919569105777984,-0.0,0.0,-0.0,0.0,-0.011959395154599983,119.38871002197266,637.4500122070312,76104.33466088818
2017-02-10,ECH,2017,RF,5,0.64,0.0,0.39245896320335677,0.0,0.0,0.0,0.0,0.006857677093541792,30.10342788696289,637.4500122070312,19189.43047401798
2017-02-13,QQQ,2017,LOGIT,20,0.52,1.0,0.5619886562805194,0.0,0.0,0.0,0.0,0.008413379738924975,120.06356048583984,639.2000122070312,76744.62932816846
2017-02-13,ECH,2017,RF,5,0.64,0.0,0.40786361724881026,0.0,0.0,0.0,0.0,0.006653594472268098,30.22075843811035,639.2000122070312,19317.10916254588
2017-02-13,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.01160935163355381,18.260000228881836,639.2000122070312,11671.792369201663
2017-02-14,ECH,2017,RF,5,0.64,0.0,0.4160522206124139,0.0,0.0,0.0,0.0,0.005999506298627777,30.264760971069336,642.0999755859375,19433.002280637855
2017-02-14,QQQ,2017,LOGIT,20,0.52,1.0,0.5754683966371736,0.0,1.0,-0.0015,0.0,0.007908774116329287,120.4665756225586,642.0999755859375,77351.58526616637
2017-02-14,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.016918161355428674,17.8700008392334,642.0999755859375,11474.327102592448
2017-02-15,QQQ,2017,LOGIT,20,0.52,1.0,0.61671639717159,0.004033280801242212,0.0,0.004033280801242212,1.0,0.004033280801242212,121.17890930175781,640.9000244140625,77663.56592996605
2017-02-15,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.010419298298068647,18.09000015258789,640.9000244140625,11593.881539443973
2017-02-15,ECH,2017,RF,5,0.64,0.0,0.46697746601738876,0.0,0.0,0.0,0.0,0.0010334247869814295,30.352760314941406,640.9000244140625,19453.084826880135
2017-02-16,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.018063543899871637,17.829999923706055,638.5,11384.454951286316
2017-02-16,ECH,2017,RF,5,0.64,0.0,0.4894976285995813,-0.0,0.0,-0.0,0.0,-0.008077411143015856,30.22075843811035,638.5,19295.95426273346
2017-02-16,QQQ,2017,LOGIT,20,0.52,1.0,0.6863840058639856,-0.004053185756892508,0.0,-0.004053185756892508,1.0,-0.004053185756892508,121.14139556884766,638.5,77348.78107070923
2017-02-17,QQQ,2017,LOGIT,20,0.52,1.0,0.7877604591050263,0.004490040886307778,0.0,0.004490040886307778,1.0,0.004490040886307778,121.66627502441406,638.5999755859375,77696.08026022278
2017-02-17,ECH,2017,RF,5,0.64,0.0,0.5003562929235891,-0.0,0.0,-0.0,0.0,-0.011250133388529093,29.8760929107666,638.5999755859375,19078.872203418752
2017-02-17,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.006574752031202391,17.709999084472656,638.5999755859375,11309.604982971214
2017-02-21,QQQ,2017,LOGIT,20,0.52,1.0,0.7316152448186882,0.008077610806251245,0.0,0.008077610806251245,1.0,0.008077610806251245,122.26612854003906,640.5999755859375,78323.67895773612
2017-02-21,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.01785881458699068,17.969999313354492,640.5999755859375,11511.581121414201
2017-02-21,ECH,2017,RF,5,0.64,0.0,0.4395003110407273,0.0,0.0,0.0,0.0,0.012734551755146484,30.16208839416504,640.5999755859375,19321.833088923013
2017-02-22,ECH,2017,RF,5,0.64,0.0,0.4419968956808766,0.0,0.0,0.0,0.0,0.004013607519784745,30.250091552734375,641.2999877929688,19399.38334350474
2017-02-22,QQQ,2017,LOGIT,20,0.52,1.0,0.7388876756527989,0.0014762987391359061,0.0,0.0014762987391359061,1.0,0.0014762987391359061,122.31297302246094,641.2999877929688,78439.30810622592
2017-02-22,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.003363980222004681,17.889999389648438,641.2999877929688,11472.856390197761
2017-02-23,ECH,2017,RF,5,0.64,0.0,0.46263673287738594,-0.0,0.0,-0.0,0.0,-0.00023677164030777575,30.18409538269043,642.5499877929688,19394.79011968954
2017-02-23,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.030534370234032826,17.309999465942383,642.5499877929688,11122.539945537574
2017-02-23,QQQ,2017,LOGIT,20,0.52,1.0,0.5815412440007022,-0.0018129388610595987,0.0,-0.0018129388610595987,1.0,-0.0018129388610595987,121.85371398925781,642.5499877929688,78297.10243632551
2017-02-24,ECH,2017,RF,5,0.64,0.0,0.4823411298627346,-0.0,0.0,-0.0,0.0,-0.016227230641362778,29.766094207763672,641.0,19080.066387176514
2017-02-24,QQQ,2017,LOGIT,20,0.52,1.0,0.7160883652857205,-0.0004940961724817505,0.0,-0.0004940961724817505,1.0,-0.0004940961724817505,122.0880126953125,641.0,78258.41613769531
2017-02-24,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.009113943548150871,17.510000228881836,641.0,11223.910146713257
2017-02-27,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.009995824041194812,17.540000915527344,646.2999877929688,11336.102377593983
2017-02-27,ECH,2017,RF,5,0.64,0.0,0.5100733543833161,0.0,0.0,0.0,0.0,0.005535922413346217,29.685428619384766,646.2999877929688,19185.69215433742
2017-02-27,QQQ,2017,LOGIT,20,0.52,0.0,0.46437217770542866,0.00950691574636009,0.0,0.00950691574636009,1.0,0.00950691574636009,122.23799133300781,646.2999877929688,79002.41230635997
2017-02-28,QQQ,2017,LOGIT,20,0.52,0.0,0.3538307380016664,-0.002989742435212994,1.0,-0.004489742435212994,1.0,-0.002989742435212994,121.86310577392578,646.3499755859375,78766.21544180345
2017-02-28,ECH,2017,RF,5,0.64,0.0,0.5105811510782621,-0.0,0.0,-0.0,0.0,-0.004616820993122883,29.546091079711914,646.3499755859375,19097.11524803168
2017-02-28,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.002928148536612163,17.59000015258789,646.3499755859375,11369.29616918182
2017-03-01,ECH,2017,RF,5,0.64,0.0,0.44648085713124724,0.0,0.0,0.0,0.0,0.019189898906258884,29.934768676757812,650.2000122070312,19463.586959042586
2017-03-01,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.015106832026994699,17.75,650.2000122070312,11541.050216674805
2017-03-01,QQQ,2017,LOGIT,20,0.52,0.0,0.21623475268734316,0.0,0.0,0.0,0.0,0.016943238634466784,123.19404602050781,650.2000122070312,80100.77022636775
2017-03-02,ECH,2017,RF,5,0.64,0.0,0.44943039108760885,-0.0,0.0,-0.0,0.0,-0.009131025786503155,29.63408851623535,650.7999877929688,19285.864444621722
2017-03-02,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.011483009024923718,17.530000686645508,650.7999877929688,11408.52423287963
2017-03-02,QQQ,2017,LOGIT,20,0.52,0.0,0.41784209979763215,-0.0,0.0,-0.0,0.0,-0.004103277978818043,122.575439453125,650.7999877929688,79772.09449981153
2017-03-03,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.014181641558258296,17.670000076293945,654.7999877929688,11570.315834259032
2017-03-03,ECH,2017,RF,5,0.64,0.0,0.42348342196591604,0.0,0.0,0.0,0.0,0.014611892169336338,29.883426666259766,654.7999877929688,19567.66741627897
2017-03-03,QQQ,2017,LOGIT,20,0.52,0.0,0.3729619246277965,0.0,0.0,0.0,0.0,0.00799227875028019,122.80033111572266,654.7999877929688,80409.65531554772
2017-03-06,QQQ,2017,LOGIT,20,0.52,0.0,0.2547110173438849,0.0,0.0,0.0,0.0,0.000682187435255388,122.528564453125,656.7000122070312,80464.5097720772
2017-03-06,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.015260635447223558,17.350000381469727,656.7000122070312,11393.745462303166
2017-03-06,ECH,2017,RF,5,0.64,0.0,0.42266243361420286,0.0,0.0,0.0,0.0,0.008069975734081858,30.037425994873047,656.7000122070312,19725.578017500928
2017-03-07,ECH,2017,RF,5,0.64,0.0,0.4204445420017604,0.0,0.0,0.0,0.0,0.011768791656508792,30.18409538269043,661.2000122070312,19957.724235493108
2017-03-07,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.009396511100374538,17.06999969482422,661.2000122070312,11286.684006591793
2017-03-07,QQQ,2017,LOGIT,20,0.52,0.0,0.2645730699834726,0.0,0.0,0.0,0.0,0.005158042132674234,122.3223648071289,661.2000122070312,80879.54910366656
2017-03-08,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.011818107188623639,16.940000534057617,658.4000244140625,11153.296765197767
2017-03-08,ECH,2017,RF,5,0.64,0.0,0.44302756517924796,-0.0,0.0,-0.0,0.0,-0.017540639627365184,29.780759811401367,658.4000244140625,19607.65298689599
2017-03-08,QQQ,2017,LOGIT,20,0.52,0.0,0.23135222190169658,-0.0,0.0,-0.0,0.0,-0.002479932443384958,122.53792572021484,658.4000244140625,80678.97328583803
2017-03-09,ECH,2017,RF,5,0.64,0.0,0.438836949063469,0.0,0.0,0.0,0.0,0.002964511540337389,29.670761108398438,662.7999877929688,19665.780100454576
2017-03-09,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.004899979655935693,16.90999984741211,662.7999877929688,11207.94769244385
2017-03-09,QQQ,2017,LOGIT,20,0.52,0.0,0.18274116902340817,0.0,0.0,0.0,0.0,0.007452993761104532,122.63167572021484,662.7999877929688,81280.2731703897
2017-03-10,ECH,2017,RF,5,0.64,0.0,0.46205885300774996,0.0,0.0,0.0,0.0,0.005550871654475875,29.73675537109375,665.0,19774.942321777344
2017-03-10,QQQ,2017,LOGIT,20,0.52,0.0,0.1556139423355786,0.0,0.0,0.0,0.0,0.007536517369067353,123.14713287353516,665.0,81892.84336090088
2017-03-10,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.005692640317540132,16.950000762939453,665.0,11271.750507354736
2017-03-13,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.009364974695858619,17.149999618530273,663.4000244140625,11377.310165634146
2017-03-13,ECH,2017,RF,5,0.64,0.0,0.3944820552015698,0.0,0.0,0.0,0.0,0.014815171041567599,30.250091552734375,663.4000244140625,20067.91147461161
2017-03-13,QQQ,2017,LOGIT,20,0.52,0.0,0.17897485931864504,-0.0,0.0,-0.0,0.0,-0.0007352809685691186,123.3533706665039,663.4000244140625,81832.62911171559
2017-03-14,QQQ,2017,LOGIT,20,0.52,0.0,0.21590301591267566,0.0,0.0,0.0,0.0,0.0014781943680159948,123.0534439086914,666.0,81953.59364318848
2017-03-14,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.007431389616152861,17.209999084472656,666.0,11461.859390258789
2017-03-14,ECH,2017,RF,5,0.64,0.0,0.4432103787028376,-0.0,0.0,-0.0,0.0,-0.0058158311403030405,29.956756591796875,666.0,19951.19989013672
2017-03-15,QQQ,2017,LOGIT,20,0.52,0.0,0.21254675838033305,0.0,0.0,0.0,0.0,0.010550568121157067,123.8125991821289,668.9000244140625,82818.25061569456
2017-03-15,ECH,2017,RF,5,0.64,0.0,0.4267482589293435,0.0,0.0,0.0,0.0,0.02131922844263956,30.462764739990234,668.9000244140625,20376.54407829931
2017-03-15,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.016609790749047226,17.420000076293945,668.9000244140625,11652.23847632599
2017-03-16,QQQ,2017,LOGIT,20,0.52,0.0,0.32113097686950953,-0.0,0.0,-0.0,0.0,-0.005013896438536336,123.72824096679688,666.0,82403.00848388672
2017-03-16,ECH,2017,RF,5,0.64,0.0,0.36658494715754836,0.0,0.0,0.0,0.0,0.010525086364751468,30.917430877685547,666.0,20591.008964538574
2017-03-16,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.006050243733284777,17.389999389648438,666.0,11581.73959350586
2017-03-17,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.016019200506163567,17.59000015258789,647.8800048828125,11396.209384747315
2017-03-17,ECH,2017,RF,5,0.64,0.0,0.401023986530295,-0.0,0.0,-0.0,0.0,-0.02374611663809345,31.02743148803711,647.8800048828125,20102.052463970613
2017-03-17,QQQ,2017,LOGIT,20,0.52,1.0,0.6410749826481097,-0.0,0.0,-0.0,0.0,-0.027546894085516138,123.6850357055664,647.8800048828125,80133.0615368532
2017-03-20,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.004921446896879678,17.309999465942383,661.5999755859375,11452.295224060072
2017-03-20,ECH,2017,RF,5,0.64,0.0,0.3865370534441543,0.0,0.0,0.0,0.0,0.02914107693023471,31.269420623779297,661.5999755859375,20687.847921278793
2017-03-20,QQQ,2017,LOGIT,20,0.52,1.0,0.5732559372622031,0.0,1.0,-0.0015,0.0,0.02210733474571569,123.7977523803711,661.5999755859375,81904.58995244745
2017-03-21,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.017421834568951633,17.059999465942383,659.5999755859375,11252.775231231702
2017-03-21,ECH,2017,RF,5,0.64,0.0,0.491430549882445,-0.0,0.0,-0.0,0.0,-0.002788723598175391,31.27676773071289,659.5999755859375,20630.15523158526
2017-03-21,QQQ,2017,LOGIT,20,0.52,1.0,0.6164357035629957,-0.018150447786869806,0.0,-0.018150447786869806,1.0,-0.018150447786869806,121.91932678222656,659.5999755859375,80417.98496901058
2017-03-22,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.008865778974480376,17.239999771118164,658.5,11352.539849281311
2017-03-22,ECH,2017,RF,5,0.64,0.0,0.4813161830608123,-0.0,0.0,-0.0,0.0,-0.001902154898307029,31.269420623779297,658.5,20590.913480758667
2017-03-22,QQQ,2017,LOGIT,20,0.52,1.0,0.5246344042298201,0.005100439246687349,0.0,0.005100439246687349,1.0,0.005100439246687349,122.74586486816406,658.5,80828.15201568604
2017-03-23,ECH,2017,RF,5,0.64,0.0,0.49952501089323753,0.0,0.0,0.0,0.0,0.008657478017008113,31.416093826293945,661.0999755859375,20769.17886156845
2017-03-23,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.006277730246375679,17.280000686645508,661.0999755859375,11423.808032066328
2017-03-23,QQQ,2017,LOGIT,20,0.52,0.0,0.45072886688383257,0.0014130225922948103,0.0,0.0014130225922948103,1.0,0.0014130225922948103,122.4358901977539,661.0999755859375,80942.36402057763
2017-03-24,ECH,2017,RF,5,0.64,0.0,0.46334893031684343,0.0,0.0,0.0,0.0,0.014749414973956654,31.81209373474121,662.5,21075.512099266052
2017-03-24,QQQ,2017,LOGIT,20,0.52,0.0,0.36679528959397445,0.00419334049279918,1.0,0.00269334049279918,1.0,0.00419334049279918,122.68948364257812,662.5,81281.78291320801
2017-03-24,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.002521709620651791,17.200000762939453,662.5,11395.000505447388
2017-03-27,QQQ,2017,LOGIT,20,0.52,0.0,0.5136443230648339,-0.0,0.0,-0.0,0.0,-0.003381339771158287,122.8867416381836,659.2000122070312,81006.94158797292
2017-03-27,ECH,2017,RF,5,0.64,0.0,0.47929504407495443,-0.0,0.0,-0.0,0.0,-0.010026933014249173,31.650772094726562,659.2000122070312,20864.189351205714
2017-03-27,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.009030701623436999,17.1299991607666,659.2000122070312,11292.095655883779
2017-03-28,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.024797007631254253,17.420000076293945,664.2999877929688,11572.105838035583
2017-03-28,ECH,2017,RF,5,0.64,0.0,0.4301026375416073,0.0,0.0,0.0,0.0,0.02664905834918896,32.24477005004883,664.2999877929688,21420.20035063452
2017-03-28,QQQ,2017,LOGIT,20,0.52,1.0,0.5593822190250192,0.0,0.0,0.0,0.0,0.013898336320027571,123.63812255859375,664.2999877929688,82132.8033064194
2017-03-29,QQQ,2017,LOGIT,20,0.52,0.0,0.4267970179526184,0.0,1.0,-0.0015,0.0,0.006145932369572948,124.21101379394531,665.2999877929688,82637.58596086409
2017-03-29,ECH,2017,RF,5,0.64,0.0,0.42027136869771375,0.0,0.0,0.0,0.0,0.002416237155911549,32.27409744262695,665.2999877929688,21471.956634608796
2017-03-29,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.0003554837665542543,17.399999618530273,665.2999877929688,11576.219533805852
2017-03-30,QQQ,2017,LOGIT,20,0.52,1.0,0.5598693911773864,-0.0026269891908250464,1.0,-0.004126989190825046,1.0,-0.0026269891908250464,124.41768646240234,662.4500122070312,82420.49791578902
2017-03-30,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.0025669536403329918,17.43000030517578,662.4500122070312,11546.503914932255
2017-03-30,ECH,2017,RF,5,0.64,0.0,0.40968573542777487,-0.0,0.0,-0.0,0.0,-0.009034912383192428,32.12009811401367,662.4500122070312,21277.9593877194
2017-03-31,QQQ,2017,LOGIT,20,0.52,1.0,0.5790463771826421,-0.0,1.0,-0.0015,0.0,-0.00045364093649347126,124.33309936523438,662.5999755859375,82383.10860392824
2017-03-31,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.006659911257362761,17.309999465942383,662.5999755859375,11469.605223526014
2017-03-31,ECH,2017,RF,5,0.64,0.0,0.4659741088656736,-0.0,0.0,-0.0,0.0,-0.005254257972828524,31.94409942626953,662.5999755859375,21166.15949996095
2017-04-03,ECH,2017,RF,5,0.64,0.0,0.4575963086545365,0.0,0.0,0.0,0.0,0.0008821211452534339,32.12743377685547,659.4000244140625,21184.830616819672
2017-04-03,QQQ,2017,LOGIT,20,0.52,0.0,0.4816137319939295,-0.005430643942273106,0.0,-0.005430643942273106,1.0,-0.005430643942273106,124.25798034667969,659.4000244140625,81935.71527424268
2017-04-03,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.022651591177179298,17.0,659.4000244140625,11209.800415039062
2017-04-04,ECH,2017,RF,5,0.64,0.0,0.46758275406280414,-0.0,0.0,-0.0,0.0,-0.003337489841997221,32.09809494018555,657.7999877929688,21114.126459831605
2017-04-04,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.0040284194112234495,17.110000610351562,657.7999877929688,11254.958192626946
2017-04-04,QQQ,2017,LOGIT,20,0.52,1.0,0.6168408687550311,-0.0008432357413249436,1.0,-0.0023432357413249436,1.0,-0.0008432357413249436,124.45519256591797,657.7999877929688,81866.62415063241
2017-04-05,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.026334098007195106,17.510000228881836,659.7000122070312,11551.347364738467
2017-04-05,QQQ,2017,LOGIT,20,0.52,1.0,0.7010167670810035,-0.0,1.0,-0.0015,0.0,-0.0011983906096422192,123.94802856445312,659.7000122070312,81768.51595700718
2017-04-05,ECH,2017,RF,5,0.64,0.0,0.5015097749692197,0.0,0.0,0.0,0.0,0.0113661943018033,32.36943054199219,659.7000122070312,21354.113723686896
2017-04-06,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.011271632238979312,17.360000610351562,657.9000244140625,11421.144825378433
2017-04-06,ECH,2017,RF,5,0.64,0.0,0.46818243495260986,0.0,0.0,0.0,0.0,0.011053451490892208,32.81676483154297,657.9000244140625,21590.150383862667
2017-04-06,QQQ,2017,LOGIT,20,0.52,1.0,0.5949206813606577,-0.0021994765266112326,0.0,-0.0021994765266112326,1.0,-0.0021994765266112326,124.01377868652344,657.9000244140625,81588.66802554391
2017-04-07,QQQ,2017,LOGIT,20,0.52,1.0,0.6931002338564856,-0.003568547827659585,0.0,-0.003568547827659585,1.0,-0.003568547827659585,123.94802856445312,655.9000244140625,81297.51496149972
2017-04-07,ECH,2017,RF,5,0.64,0.0,0.45370407208460234,-0.0,0.0,-0.0,0.0,-0.0008121262400325735,32.890098571777344,655.9000244140625,21572.616456209682
2017-04-07,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.008782854556332875,17.260000228881836,655.9000244140625,11320.83457151032
2017-04-10,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.012746194115707987,17.040000915527344,655.9000244140625,11176.537016510032
2017-04-10,QQQ,2017,LOGIT,20,0.52,1.0,0.5201240558563499,0.00037892133726002974,0.0,0.00037892133726002974,1.0,0.00037892133726002974,123.9949951171875,655.9000244140625,81328.32032458484
2017-04-10,ECH,2017,RF,5,0.64,0.0,0.48009952952080875,0.0,0.0,0.0,0.0,0.011148416447245957,33.256771087646484,655.9000244140625,21813.116968320217
2017-04-11,ECH,2017,RF,5,0.64,0.0,0.49094732636510036,-0.0,0.0,-0.0,0.0,-0.016988275902706684,32.897438049316406,651.7999877929688,21442.54971896438
2017-04-11,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.005084721034501527,17.059999465942383,651.7999877929688,11119.707443649299
2017-04-11,QQQ,2017,LOGIT,20,0.52,1.0,0.604808984505162,-0.010541447342707233,0.0,-0.010541447342707233,1.0,-0.010541447342707233,123.45965576171875,651.7999877929688,80471.0021184124
2017-04-12,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.021027499239634873,16.639999389648438,654.2000122070312,10885.887803833
2017-04-12,QQQ,2017,LOGIT,20,0.52,1.0,0.6594714730990325,-0.00036493082541355637,0.0,-0.00036493082541355637,1.0,-0.00036493082541355637,122.96183776855469,654.2000122070312,80441.63576918747
2017-04-12,ECH,2017,RF,5,0.64,0.0,0.5038779065717267,0.0,0.0,0.0,0.0,0.0056958288398563095,32.96343994140625,654.2000122070312,21564.68281205371
2017-04-13,ECH,2017,RF,5,0.64,0.0,0.5018946473317514,0.0,0.0,0.0,0.0,0.001241868722531736,33.095436096191406,652.4000244140625,21591.46331714932
2017-04-13,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.0038409917368267266,16.75,652.4000244140625,10927.700408935547
2017-04-13,QQQ,2017,LOGIT,20,0.52,1.0,0.6327051654925353,-0.0067123720829737055,0.0,-0.0067123720829737055,1.0,-0.0067123720829737055,122.47344970703125,652.4000244140625,79901.68157894164
2017-04-17,QQQ,2017,LOGIT,20,0.52,0.0,0.40249893088755145,0.002718798742151751,0.0,0.002718798742151751,1.0,0.002718798742151751,123.48785400390625,648.7999877929688,80118.91817031428
2017-04-17,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.005762578439872712,16.940000534057617,648.7999877929688,10990.672139709466
2017-04-17,ECH,2017,RF,5,0.64,0.0,0.4999314875990318,0.0,0.0,0.0,0.0,0.00043171221293980544,33.29344177246094,648.7999877929688,21600.784615558572
2017-04-18,ECH,2017,RF,5,0.64,0.0,0.4894523100782609,-0.0,0.0,-0.0,0.0,-0.01658675593968184,32.934104919433594,645.0,21242.497673034668
2017-04-18,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.0275708648839611,16.56999969482422,645.0,10687.649803161621
2017-04-18,QQQ,2017,LOGIT,20,0.52,0.0,0.516448772099838,-0.0073693711464541956,1.0,-0.008869371146454195,1.0,-0.0073693711464541956,123.29998779296875,645.0,79528.49212646484
2017-04-19,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.004367592389612707,16.549999237060547,648.5999755859375,10734.329101104755
2017-04-19,ECH,2017,RF,5,0.64,0.0,0.4827806494124756,-0.0,0.0,-0.0,0.0,-0.003375310397892739,32.64076232910156,648.5999755859375,21170.797649761662
2017-04-19,QQQ,2017,LOGIT,20,0.52,0.0,0.44693955577932754,0.0,0.0,0.0,0.0,0.007190108370539905,123.49724578857422,648.5999755859375,80100.31060339976
2017-04-20,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.0038879092478441013,16.639999389648438,647.5999755859375,10776.063198486343
2017-04-20,ECH,2017,RF,5,0.64,0.0,0.4603284685163034,-0.0,0.0,-0.0,0.0,-0.0022144940755204345,32.618770599365234,647.5999755859375,21123.91504379222
2017-04-20,QQQ,2017,LOGIT,20,0.52,0.0,0.40904160490347014,0.0,0.0,0.0,0.0,0.006810782368739554,124.53035736083984,647.5999755859375,80645.85638658796
2017-04-21,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.0024707175438758444,16.639999389648438,649.2000122070312,10802.687806884758
2017-04-21,QQQ,2017,LOGIT,20,0.52,0.0,0.3399772112909024,0.0,0.0,0.0,0.0,0.0022435371405382654,124.50213623046875,649.2000122070312,80826.78836062178
2017-04-21,ECH,2017,RF,5,0.64,0.0,0.47200298505534327,-0.0,0.0,-0.0,0.0,-8.607612219546645e-06,32.5380973815918,649.2000122070312,21123.733217322966
2017-04-24,QQQ,2017,LOGIT,20,0.52,0.0,0.3546645353039769,0.0,0.0,0.0,0.0,0.01768265810756353,126.00493621826172,652.7999877929688,82256.02082513506
2017-04-24,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.00856678816115708,16.690000534057617,652.7999877929688,10895.232144897454
2017-04-24,ECH,2017,RF,5,0.64,0.0,0.41631432774798016,0.0,0.0,0.0,0.0,0.008491269521764933,32.633426666259766,652.7999877929688,21303.100529377116
2017-04-25,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.01913492617370882,16.959999084472656,654.7000122070312,11103.711607635487
2017-04-25,ECH,2017,RF,5,0.64,0.0,0.4233057453384476,-0.0,0.0,-0.0,0.0,-0.009033857946257329,32.24477005004883,654.7000122070312,21110.651345379883
2017-04-25,QQQ,2017,LOGIT,20,0.52,0.0,0.4013540270282331,0.0,0.0,0.0,0.0,0.010161580766408385,126.91594696044922,654.7000122070312,83091.87202427303
2017-04-26,QQQ,2017,LOGIT,20,0.52,0.0,0.4422143657231724,-0.0,0.0,-0.0,0.0,-0.024559463991541963,126.73751831054688,639.52001953125,81051.18018530309
2017-04-26,CPER,2017,CASH,5,,0.0,,-0.0,0.0,-0.0,0.0,-0.02433800019173238,16.940000534057617,639.52001953125,10833.469472399913
2017-04-26,ECH,2017,RF,5,0.64,0.0,0.46117719853346,-0.0,0.0,-0.0,0.0,-0.03207255908051476,31.95142936706543,639.52001953125,20433.57873287704
2017-04-27,QQQ,2017,LOGIT,20,0.52,0.0,0.28087029613460207,0.0,0.0,0.0,0.0,0.04498303298556272,127.49828338623047,664.2999877929688,84697.10809709737
2017-04-27,CPER,2017,CASH,5,,0.0,,0.0,0.0,0.0,0.0,0.03077619487227512,16.809999465942383,664.2999877929688,11166.882440025336
