final_capital_clp,max_drawdown
14569872.761726968,-0.1388996863917279
11476951.301519673,-0.12175784416746793
16622939.779646058,-0.09579232783752878
18514560.56557387,-0.11032193936932189
12468566.63773408,-0.17690919574384567
14123609.30869302,-0.09086954189885932
14089707.539951034,-0.10389731570160377
18967670.582821198,-0.13253556378368148
10572967.889196714,-0.26632351144185573
19368118.14856684,-0.09898453941416274
12105930.957692724,-0.14931525335963602
11502575.312561672,-0.15847129593639864
11391119.011870405,-0.16633452183936726
16320323.76529814,-0.11864749349095671
14458862.460749673,-0.13891997239842147
21001992.045199987,-0.09799625826876257
12962155.507896077,-0.11821382377356593
15226499.05592773,-0.11193829681840228
15145770.142110394,-0.13078969949447383
14255827.958438314,-0.20457442323744135
17621210.093318865,-0.09891396573393219
11531939.38127726,-0.1826722230834421
15330396.450652078,-0.12421682440279425
13085409.596922247,-0.21949247370047886
16674414.391235229,-0.12823955493447214
15454305.389099551,-0.18965496316675357
17164312.286324218,-0.09236277072630428
16793272.169983223,-0.11935981591562372
15091558.903949082,-0.15756095837173156
25080342.938930005,-0.13025063390170877
13819041.17972441,-0.11469605638141467
18796154.54219201,-0.11606587873981633
13991228.317062104,-0.12278969039375631
9799734.616425084,-0.21268012891771648
18758938.4414825,-0.12900192308082603
11255942.220920157,-0.1560159197688339
13959587.494225986,-0.1672494021641352
16298292.365828933,-0.08828455308452177
18619496.53659619,-0.0998218478667191
14956706.747972032,-0.19725283284868
13607375.333731862,-0.13824790376906926
23480897.744117893,-0.10506584279445574
16958613.586723678,-0.14151533266338834
10969320.583394738,-0.1449727854536249
9851638.35162686,-0.15107723418372576
17547750.86920901,-0.10141507046704845
18869493.51369169,-0.11204821664457909
15696663.622333793,-0.09840078586178491
15582003.086968446,-0.12325314367751783
18007630.134442076,-0.13553608303281672
13794608.869361043,-0.14046008831572654
11206486.03469459,-0.12468649456859537
15585627.973991992,-0.1506258248625717
22808413.46785417,-0.058768916193413845
15180620.661299262,-0.11856528339491501
19624691.420376234,-0.14345181834876997
14573475.571038997,-0.1862271918807733
13894235.323151393,-0.14037947320493205
14926163.906462017,-0.13671142281484172
15113026.052003473,-0.15978161815206127
9854611.224961238,-0.21062529292166088
17821257.465874914,-0.22243074750164016
