Date,asset,year,strategy,horizon,threshold,signal,p_up,position_asset_level,turnover_asset_level,daily_ret_clp,strategy_ret_asset_level,price_usd,usdclp,price_clp
2025-07-24,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.0003411067419238911,0.0,29.909414291381836,948.0599975585938,28355.919240066432
2025-07-24,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.00034901799379194465,-0.00034901799379194465,36.16999816894531,948.0599975585938,34291.32837574463
2025-07-24,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.0001601450214347988,-0.0001601450214347988,561.716552734375,948.0599975585938,532540.9936139733
2025-07-25,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.003145845202108255,-0.0,29.762269973754883,949.75,28266.7159075737
2025-07-25,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.0073572020325329834,-0.0073572020325329834,35.84000015258789,949.75,34039.04014492035
2025-07-25,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.004193770308076772,0.004193770308076772,563.0685424804688,949.75,534774.3482208252
2025-07-28,ECH,2025,MEANREV,20,,1.0,,0.0,0.0,-0.031734983652909166,-0.0,29.212932586669922,936.902587890625,27369.67214032542
2025-07-28,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.04242770208257729,-0.04242770208257729,34.790000915527344,936.902587890625,32594.84189047478
2025-07-28,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.010444114721489872,-0.010444114721489872,564.8283081054688,936.902587890625,529189.103577897
2025-07-29,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.029291690608108434,0.029291690608108434,35.0,958.5599975585938,33549.59991455078
2025-07-29,ECH,2025,MEANREV,20,,0.0,,0.0,1.0,0.024833742543931336,-0.0015,29.261980056762695,958.5599975585938,28049.36353177007
2025-07-29,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.021531235238072544,0.021531235238072544,563.9534301757812,958.5599975585938,540583.1986524574
2025-07-30,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.1917287486735042,-0.1917287486735042,28.239999771118164,960.239990234375,27117.177104437258
2025-07-30,ECH,2025,MEANREV,20,,0.0,,1.0,1.0,-0.010001058114592065,-0.011501058114592065,28.91864585876465,960.239990234375,27768.840217011515
2025-07-30,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.003094715102553325,0.003094715102553325,564.708984375,960.239990234375,542256.1496415138
2025-07-31,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.006524390648555034,-0.006524390648555034,27.450000762939453,981.4299926757812,26940.254047721857
2025-07-31,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.03420181211580209,0.0,29.261980056762695,981.4299926757812,28718.58487278747
2025-07-31,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.01665139731549048,0.01665139731549048,561.716552734375,981.4299926757812,551285.4722359627
2025-08-01,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.004423400302294267,-0.0,29.40912437438965,972.2000122070312,28591.551075779716
2025-08-01,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.005074191491429625,-0.005074191491429625,27.56999969482422,972.2000122070312,26803.554039855953
2025-08-01,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.02891824134199783,-0.02891824134199783,550.6513671875,972.2000122070312,535343.265901506
2025-08-04,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.020710517999373734,-0.020710517999373734,27.719999313354492,946.9133911132812,26248.43855146633
2025-08-04,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.017562821440771037,-0.0,29.664173126220703,946.9133911132812,28089.40276952111
2025-08-04,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.008038007689559645,-0.008038007689559645,560.811767578125,946.9133911132812,531040.1726136357
2025-08-05,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.0016778202238392215,0.0016778202238392215,27.209999084472656,966.280029296875,26292.47871251218
2025-08-05,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.013524050560904888,0.013524050560904888,557.004150390625,966.280029296875,538221.9867579341
2025-08-05,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.021127282383170076,0.0,29.683792114257812,966.280029296875,28682.855513807386
2025-08-06,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.01265652768372183,0.01265652768372183,564.0130615234375,966.3499755859375,545034.0082333237
2025-08-06,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.009260851174216711,0.009260851174216711,27.459999084472656,966.3499755859375,26535.969444870017
2025-08-06,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.0055460114554084505,-0.0,29.51702880859375,966.3499755859375,28523.780068553984
2025-08-07,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.030059335713753077,0.0,30.154653549194336,974.3499755859375,29381.185949459905
2025-08-07,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.009012952728424173,0.009012952728424173,27.479999542236328,974.3499755859375,26775.13688307954
2025-08-07,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.011690825325790577,0.011690825325790577,565.9218139648438,974.3499755859375,551405.905620195
2025-08-08,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.01705564455868047,0.0,30.8118953704834,969.8300170898438,29882.301013726392
2025-08-08,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.005865259854473948,0.005865259854473948,27.770000457763672,969.8300170898438,26932.18001853791
2025-08-08,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.004646123409373093,0.004646123409373093,571.200927734375,969.8300170898438,553967.8055063635
2025-08-11,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.00020759495504996117,-0.0,30.870752334594727,967.780029296875,29876.097598790657
2025-08-11,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.004988474396230402,-0.004988474396230402,27.690000534057617,967.780029296875,26797.829528080765
2025-08-11,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.005066402146039817,-0.005066402146039817,569.5108032226562,967.780029296875,551161.1818277091
2025-08-12,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.014315018411727776,0.014315018411727776,28.059999465942383,968.6900024414062,27181.440951169585
2025-08-12,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.016843399176876384,0.0,31.36123275756836,968.6900024414062,30379.312636494404
2025-08-12,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.013520910645560713,0.013520910645560713,576.6688842773438,968.6900024414062,558613.3829185031
2025-08-13,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.0166090681033626,-0.0166090681033626,27.950000762939453,956.3499755859375,26729.98254726408
2025-08-13,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.012245467091608231,-0.012245467091608231,576.9570922851562,956.3499755859375,551772.9011210427
2025-08-13,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.004863112119271262,0.0,31.92037582397461,956.3499755859375,30527.050639952067
2025-08-14,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.004672521976171962,-0.004672521976171962,576.509765625,952.6199951171875,549194.7301146984
2025-08-14,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.012165270292509467,-0.0,31.655519485473633,952.6199951171875,30155.680817683926
2025-08-14,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.002474715494275026,-0.002474715494275026,27.989999771118164,952.6199951171875,26663.833445292665
2025-08-15,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.009074303238838732,0.009074303238838732,573.9746704101562,965.510009765625,554178.2896329314
2025-08-15,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.01761416349047651,0.0,31.783044815063477,965.510009765625,30686.847909773234
2025-08-15,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.010996397109505507,0.010996397109505507,27.920000076293945,965.510009765625,26957.039546318818
2025-08-18,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.002642105286858598,0.0,31.930185317993164,963.5999755859375,30767.925792872673
2025-08-18,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.004837922901309022,-0.004837922901309022,27.84000015258789,963.5999755859375,26826.623467346188
2025-08-18,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.0023761359501773827,-0.0023761359501773827,573.745849609375,963.5999755859375,552861.4866761267
2025-08-19,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.010967475465021526,-0.0,31.577041625976562,963.6900024414062,30430.47932162974
2025-08-19,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.009605770716733408,-0.009605770716733408,27.56999969482422,963.6900024414062,26568.93307321472
2025-08-19,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.013475242182508507,-0.013475242182508507,565.9616088867188,963.6900024414062,545411.5442497842
2025-08-20,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.0025877054183511827,0.0025877054183511827,27.65999984741211,963.0399780273438,26637.68564528809
2025-08-20,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.0053311638580324505,-0.0,31.429899215698242,963.0399780273438,30268.249450087664
2025-08-20,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.00660782305914398,-0.00660782305914398,562.601318359375,963.0399780273438,541807.5612709671
2025-08-21,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.0018080079151934214,-0.0018080079151934214,559.9966430664062,965.77001953125,540827.9689116776
2025-08-21,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.001547130303434896,-0.0,31.292564392089844,965.77001953125,30221.420524131507
2025-08-21,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.00682297409802568,0.00682297409802568,27.770000457763672,965.77001953125,26819.433884477243
2025-08-22,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.004825137507160404,0.004825137507160404,27.770000457763672,970.4299926757812,26948.841340834042
2025-08-22,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.020326958917613824,0.020326958917613824,568.6359252929688,970.4299926757812,551821.3568172418
2025-08-22,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.03317442876172905,0.0,32.1754264831543,970.4299926757812,31223.998886387562
2025-08-25,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.014094638215152888,-0.014094638215152888,566.99560546875,959.52001953125,544043.6344335079
2025-08-25,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.013955500177931901,-0.0,32.08713912963867,959.52001953125,30788.252364372835
2025-08-25,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.008037934110386113,-0.008037934110386113,27.860000610351562,959.52001953125,26732.228329785168
2025-08-26,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.006746127216404885,0.006746127216404885,569.2721557617188,962.1300048828125,547713.8220026717
2025-08-26,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.005556819870143226,-0.0,31.822277069091797,962.1300048828125,30617.167591867503
2025-08-26,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.005239480917290429,0.005239480917290429,27.93000030517578,962.1300048828125,26872.29132999573
2025-08-27,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.0056175884878757465,0.0056175884878757465,570.1471557617188,966.0499877929688,550790.6528638043
2025-08-27,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.0074790571048068966,0.0,31.930185317993164,966.0499877929688,30846.155136674526
2025-08-27,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.0056321514675156115,-0.0056321514675156115,27.65999984741211,966.0499877929688,26720.942514945986
2025-08-28,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.008468076961040127,0.008468076961040127,573.7161865234375,968.1699829101562,555454.7905016765
2025-08-28,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.011977324640315201,0.011977324640315201,27.93000030517578,968.1699829101562,27040.987918142695
2025-08-28,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.0031182914947791573,0.0,31.959617614746094,968.1699829101562,30942.342439883854
2025-08-29,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.006695508772419423,0.0,32.185237884521484,967.8200073242188,31149.517165129306
2025-08-29,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.006796647970741976,0.006796647970741976,28.1299991607666,967.8200073242188,27224.7759938034
2025-08-29,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.011932798141877421,-0.011932798141877421,567.0751342773438,967.8200073242188,548826.6606096812
2025-09-02,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.0033246724494001567,-0.0,32.10676193237305,966.9600219726562,31045.955223598285
2025-09-02,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.011897795263833055,0.011897795263833055,28.489999771118164,966.9600219726562,27548.69080468139
2025-09-02,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.009261323193473392,-0.009261323193473392,562.3229370117188,966.9600219726562,543743.7995285802
2025-09-03,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.01623063677969161,0.0,32.42066955566406,973.1400146484375,31549.850846311077
2025-09-03,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.0017990185107963352,0.0017990185107963352,28.360000610351562,973.1400146484375,27598.251409387216
2025-09-03,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.014308823369618029,0.014308823369618029,566.7469482421875,973.1400146484375,551524.1335143596
2025-09-04,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.015194420512881335,-0.015194420512881335,28.079999923706055,967.9099731445312,27178.911972052767
2025-09-04,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.005158783161280489,0.0,32.764007568359375,967.9099731445312,31712.60968559794
2025-09-04,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.003628515288256029,0.003628515288256029,571.8768920898438,967.9099731445312,553525.3472646587
2025-09-05,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.0010484645584226682,-0.0010484645584226682,27.940000534057617,971.739990234375,27150.41584611358
2025-09-05,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.0054055595816613344,0.0054055595816613344,572.7020263671875,971.739990234375,556517.4615092576
2025-09-05,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.016882133177006597,0.0,33.18581771850586,971.739990234375,32247.986185700633
2025-09-08,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.0003234994596749141,-0.0003234994596749141,575.4956665039062,966.7100219726562,556337.4284111597
2025-09-08,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.02282036588073444,-0.0,32.59723663330078,966.7100219726562,31512.075342026073
2025-09-08,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.0019717291527450165,-0.0019717291527450165,28.030000686645508,966.7100219726562,27096.88257968065
2025-09-09,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.00702446813130142,0.00702446813130142,28.1299991607666,970.0399780273438,27287.223767819232
2025-09-09,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.012559672843286629,-0.0,32.07733154296875,970.0399780273438,31116.293985117227
2025-09-09,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.006287478510317301,0.006287478510317301,577.1260986328125,970.0399780273438,559835.3880367801
2025-09-10,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.0036110956216306445,0.0036110956216306445,28.329999923706055,966.6699829101562,27385.76054209366
2025-09-10,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.0023160222896656535,0.0,32.263710021972656,966.6699829101562,31188.360015558545
2025-09-10,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.003147686853883558,-0.003147686853883558,577.3151245117188,966.6699829101562,558073.2015455179
2025-09-11,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.011037529735000717,0.011037529735000717,28.799999237060547,961.3900146484375,27688.031688392628
2025-09-11,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.00032673890157952634,0.00032673890157952634,580.6754150390625,961.3900146484375,558255.5457703918
2025-09-11,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.028707499932061564,0.0,33.37220001220703,961.3900146484375,32083.699858586304
2025-09-12,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.005037956537289556,-0.005037956537289556,583.2402954101562,952.3400268554688,555443.0785940997
2025-09-12,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.032707673270339965,-0.0,32.587432861328125,952.3400268554688,31034.31668630801
2025-09-12,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.016292474745557506,-0.016292474745557506,28.600000381469727,952.3400268554688,27236.925131355296
2025-09-15,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.0016617827762233084,0.0016617827762233084,29.030000686645508,939.7928466796875,27282.186984415865
2025-09-15,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.004054187775243578,0.0,33.15638732910156,939.7928466796875,31160.135633630678
2025-09-15,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.004730953938308802,-0.004730953938308802,588.2310180664062,939.7928466796875,552815.3029739186
2025-09-16,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.011144458172446248,0.011144458172446248,587.7339477539062,951.0700073242188,558976.1299949996
2025-09-16,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.00921078846694523,0.00921078846694523,28.950000762939453,951.0700073242188,27533.477437644964
2025-09-16,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.010801769028845332,0.0,33.11714172363281,951.0700073242188,31496.72022165265
2025-09-17,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.014626478225210127,-0.0,32.764007568359375,947.260009765625,31036.034129165113
2025-09-17,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.022240121656353917,-0.022240121656353917,28.420000076293945,947.260009765625,26921.129549809266
2025-09-17,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.0059939796593340144,-0.0059939796593340144,586.5608520507812,947.260009765625,555625.6384417564
2025-09-18,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.010639407798281875,0.0,32.9601936340332,951.6400146484375,31366.239152706694
2025-09-18,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.013682530649322233,0.013682530649322233,591.849853515625,951.6400146484375,563228.003269285
2025-09-18,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.0017959354360201907,0.0017959354360201907,28.34000015258789,951.6400146484375,26969.47816034546
2025-09-19,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.012092799685438083,0.012092799685438083,28.579999923706055,955.0599975585938,27295.614657359314
2025-09-19,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.003295033920862167,0.0,32.950382232666016,955.0599975585938,31469.591974684736
2025-09-19,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.010387404435638237,0.010387404435638237,595.8562622070312,955.0599975585938,569078.4803287201
2025-09-22,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.002804592058998412,-0.0,32.862098693847656,954.9400024414062,31381.332606932614
2025-09-22,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.0012737948702650215,0.0012737948702650215,28.6200008392334,954.9400024414062,27330.38367129059
2025-09-22,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.005793711721551187,0.005793711721551187,599.3837890625,954.9400024414062,572375.5569906831
2025-09-23,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.006267951503536651,0.0,33.03866958618164,955.7899780273438,31578.02927782922
2025-09-23,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.0008900827107090059,0.0008900827107090059,28.6200008392334,955.7899780273438,27354.70997327345
2025-09-23,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.0057580881814687235,-0.0057580881814687235,595.4025268554688,955.7899780273438,569079.7680606134
2025-09-24,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.009528757020446421,-0.0,32.989620208740234,948.0900268554688,31277.129909656243
2025-09-24,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.011538413366502853,-0.011538413366502853,593.3123168945312,948.0900268554688,562513.4904582165
2025-09-24,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.029375729022693697,0.029375729022693697,29.700000762939453,948.0900268554688,28158.27452094271
2025-09-25,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.00840588052060387,-0.0,32.57761764526367,952.010009765625,31014.218092608266
2025-09-25,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.0001944727607264829,-0.0001944727607264829,590.75439453125,952.010009765625,562404.0969067812
2025-09-25,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.002289164231756291,-0.002289164231756291,29.510000228881836,952.010009765625,28093.815606081393
2025-09-26,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.0026992930872775656,0.0026992930872775656,29.3700008392334,959.1300048828125,28169.649048342137
2025-09-26,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.011620545354947831,0.011620545354947831,593.1829223632812,959.1300048828125,568939.5392226949
2025-09-26,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.006265572022179811,0.0,32.53838348388672,959.1300048828125,31208.539909779094
2025-09-29,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.005029202992334447,0.005029202992334447,595.9300537109375,959.510009765625,571800.8516558111
2025-09-29,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.009254927110391997,-0.0,32.2244758605957,959.510009765625,30919.70714769233
2025-09-29,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.0317330906175739,0.0317330906175739,30.290000915527344,959.510009765625,29063.55907425843
2025-09-30,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.00396919732788048,-0.00396919732788048,30.0,964.9400024414062,28948.200073242188
2025-09-30,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,0.009026664193554357,0.0,32.33238220214844,964.9400024414062,31198.808961077593
2025-09-30,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.008413649355993202,0.008413649355993202,597.5623168945312,964.9400024414062,576611.7835231014
2025-10-01,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.000965020787732529,0.000965020787732529,600.4288330078125,961.260009765625,577168.2258806527
2025-10-01,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.011369834291196756,-0.0,32.08713912963867,961.260009765625,30844.083673107438
2025-10-01,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.001167217803328846,0.001167217803328846,30.149999618530273,961.260009765625,28981.988927742
2025-10-02,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.011795539209143557,0.011795539209143557,30.559999465942383,959.5499877929688,29323.847114498145
2025-10-02,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.0023248849179795528,0.0023248849179795528,602.8972778320312,959.5499877929688,578510.0755841397
2025-10-02,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.011239218920033989,-0.0,31.783044815063477,959.5499877929688,30497.420264317538
2025-10-03,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.00047313406872939723,-0.0,31.70456886291504,961.469970703125,30482.99089578213
2025-10-03,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.026919799145866286,0.026919799145866286,31.31999969482422,961.469970703125,30113.239189004526
2025-10-03,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.002217318238852961,-0.002217318238852961,600.3591918945312,961.469970703125,577227.3346421868
2025-10-06,ECH,2025,MEANREV,20,,1.0,,0.0,0.0,-0.022931510331226423,-0.0,31.439706802368164,947.3361206054688,29783.969875128823
2025-10-06,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.00730039970420715,-0.00730039970420715,604.8680419921875,947.3361206054688,573013.3443791047
2025-10-06,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.02067750153625969,-0.02067750153625969,31.1299991607666,947.3361206054688,29490.57263941213
2025-10-07,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.02041958985300174,0.02041958985300174,31.299999237060547,961.4299926757812,30092.75803723908
2025-10-07,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.00953342653781708,0.00953342653781708,601.6830444335938,961.4299926757812,578476.1250029318
2025-10-07,ECH,2025,MEANREV,20,,0.0,,0.0,1.0,0.0218438305795301,-0.0015,31.655519485473633,961.4299926757812,30434.565867066965
2025-10-08,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.009022970702871724,0.009022970702871724,608.58056640625,959.1099853515625,583695.698131144
2025-10-08,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.00013666072650209138,0.00013666072650209138,31.3799991607666,959.1099853515625,30096.8705354149
2025-10-08,ECH,2025,MEANREV,20,,0.0,,1.0,1.0,0.013661990273362123,0.012161990273362124,32.16561508178711,959.1099853515625,30850.362609916832
2025-10-09,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.00014996606583617123,0.00014996606583617123,31.670000076293945,950.469970703125,30101.384044683073
2025-10-09,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.010207676423223955,-0.010207676423223955,607.8440551757812,950.469970703125,577737.5213149935
2025-10-09,ECH,2025,MEANREV,20,,0.0,,0.0,0.0,-0.01716821817364156,-0.0,31.9007625579834,950.469970703125,30320.716853893828
2025-10-10,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.04421586537379807,-0.04421586537379807,30.270000457763672,950.4600219726562,28770.425300198374
2025-10-10,ECH,2025,MEANREV,20,,1.0,,0.0,0.0,-0.031375587870346666,-0.0,30.90018081665039,950.4600219726562,29369.38653795258
2025-10-10,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,-0.03472432022539529,-0.03472432022539529,586.7432250976562,950.4600219726562,557675.9786186256
2025-10-13,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.039841380787211333,0.039841380787211333,31.59000015258789,947.030029296875,29916.678769993596
2025-10-13,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.01753598520733357,0.01753598520733357,599.1947021484375,947.030029296875,567455.376330167
2025-10-13,ECH,2025,MEANREV,20,,0.0,,0.0,1.0,0.01600274897614362,-0.0015,31.50837516784668,947.030029296875,29839.37745830277
2025-10-14,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.0033244156589187224,0.0033244156589187224,595.2034301757812,956.5499877929688,569341.8338689767
2025-10-14,ECH,2025,MEANREV,20,,0.0,,1.0,1.0,0.03143585527891202,0.029935855278912016,32.1754264831543,956.5499877929688,30777.403809694806
2025-10-14,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,-0.013608171041164518,-0.013608171041164518,30.850000381469727,956.5499877929688,29509.56748830795
2025-10-15,QQQ,2025,BUYHOLD,20,,1.0,,1.0,0.0,0.011583873344369389,0.011583873344369389,599.4036865234375,960.8499755859375,575937.0175621659
2025-10-15,CPER,2025,BUYHOLD,5,,1.0,,1.0,0.0,0.0009136203468027571,0.0009136203468027571,30.739999771118164,960.8499755859375,29536.528029590612
