final_capital_clp,max_drawdown
19902329.992996942,-0.12014301562384389
26917659.907795418,-0.08041730710532446
33493244.891650047,-0.07630156672685207
32083125.12596575,-0.07660615362228396
37956729.02299384,-0.0650347024084379
24653458.37567478,-0.0777011929295145
35909711.38245976,-0.048723494146365454
21457726.3203318,-0.0917303583651018
28071722.124288328,-0.08803887529208576
26558156.831565674,-0.06516104217222174
17746539.483165108,-0.1054984369819505
31645344.589524623,-0.04565302240469138
18349877.330595933,-0.10037570534787099
28428399.90530329,-0.08644256350057011
24222662.38236263,-0.07855662982392875
30060806.94291477,-0.0752414145818896
41837007.34134356,-0.06356553068913562
30370474.470556527,-0.06531411787773445
17671345.802010816,-0.1683558638926964
35265843.90523242,-0.0490766131754693
18389086.19875277,-0.11791677194612082
19029716.083540928,-0.1854023864376121
31929277.778687388,-0.06291653080260373
39042750.143512085,-0.10797743753966538
31948390.3526665,-0.06014962388242462
24783755.85694515,-0.06356553068913551
27396077.3752608,-0.07681455245095548
24999362.749450818,-0.07359233554833144
12579742.931882983,-0.1214332496294146
28675458.569468226,-0.10058724277353215
33017001.894127324,-0.050692170931901925
22200873.29684715,-0.08343929931327043
28574215.548591938,-0.07636956745338352
16247939.567706354,-0.15891198800760808
24078439.461380735,-0.04907661317546941
36457702.447701305,-0.07697461936277405
18443840.47099522,-0.12959110454527567
24202978.26902836,-0.07464472613899398
17285906.746824294,-0.0919131835144823
27571303.29841599,-0.08127856250934551
31043249.776680414,-0.12309048468647954
27914280.72025488,-0.08113258981085225
19029492.973505985,-0.094180187286108
27639906.02319578,-0.10457876559045554
31023333.621819284,-0.09540017390992006
24498018.715295605,-0.12688084481928996
28000182.656783722,-0.12695636969739232
20006895.777294178,-0.17438601927282227
26603073.848138943,-0.12086884399429909
30689650.76782833,-0.11024052328302814
30518880.077737577,-0.08955502183606345
27989488.529035404,-0.07734851035166679
22975872.799596857,-0.08828335622352856
28088954.799770266,-0.0698532084162532
33746522.887082346,-0.1259662368707738
20829872.848419927,-0.10080770964588615
35589107.158304684,-0.04504734128167731
27271734.193291053,-0.122701685690917
23305035.975946017,-0.10952256290368068
22770697.057675276,-0.07988761142704637
16320119.100902857,-0.14261375860825798
21198859.662155632,-0.1481725159113786
38784194.184670284,-0.0877392396461929
52772510.195949376,-0.06356553068913551
27491238.023107342,-0.09161625242507354
35833850.45483955,-0.09341378679222401
18933514.16606685,-0.14388880850195263
21701712.866496015,-0.09648916321994261
17063025.316822298,-0.1674499320821523
21394574.79653938,-0.12608079005543593
21856847.92066205,-0.09807716205208117
28339654.125440173,-0.05754783481667969
21581440.665666923,-0.10201365632831982
22457787.587354973,-0.051807675815749965
13606793.591121221,-0.20324578335179366
13470194.884806717,-0.14615066983675495
30431180.004144024,-0.0890895122807609
23615363.498363,-0.11222947251781312
27473568.302398097,-0.20681676890359424
39180990.601791315,-0.0490766131754693
34744736.691526115,-0.07130908432814598
27392428.95947712,-0.07719915342607253
16365855.608101277,-0.13643379607367512
21205501.213880096,-0.08316530219485929
21104913.21305934,-0.14512432353475768
25328600.30574711,-0.13647900893688536
18826577.863939714,-0.11711592332291787
19619364.095560677,-0.15629191651576813
